"","functional_group_name","year","fishing_entity_name","taxon_scientific_name","commercial_group_id","commercial_group_name","catch_status","catch_sum","cell_id","reporting_status_name","taxon_common_name","sector_type_name","fishing_entity_id","functional_group_id","sector_type_id","reporting_status","catch_status_name","taxon_key"
"1","pelagicmd",2010,"USA","Oncorhynchus nerka",6,"Salmon, smelts, etc","R",7.82103773298979,45450,"Reported","Sockeye salmon","Industrial",187,2,1,"R","Landings",600243
"2","pelagicmd",2010,"USA","Oncorhynchus nerka",6,"Salmon, smelts, etc","R",0.336436084693423,44731,"Reported","Sockeye salmon","Industrial",187,2,1,"R","Landings",600243
"3","pelagicmd",2010,"USA","Oncorhynchus nerka",6,"Salmon, smelts, etc","R",2.67948728128862,44731,"Reported","Sockeye salmon","Artisanal",187,2,3,"R","Landings",600243
"4","pelagicmd",2010,"USA","Oncorhynchus nerka",6,"Salmon, smelts, etc","R",60.5261647765877,45450,"Reported","Sockeye salmon","Artisanal",187,2,3,"R","Landings",600243
"5","pelagicmd",2010,"USA","Oncorhynchus nerka",6,"Salmon, smelts, etc","R",0.0567879802457575,44731,"Unreported","Sockeye salmon","Subsistence",187,2,2,"U","Landings",600243
"6","pelagicmd",2010,"USA","Oncorhynchus nerka",6,"Salmon, smelts, etc","R",1.28276729420836,45450,"Unreported","Sockeye salmon","Subsistence",187,2,2,"U","Landings",600243
"7","pelagicmd",2010,"USA","Oncorhynchus nerka",6,"Salmon, smelts, etc","R",0.00488793637226462,44731,"Unreported","Sockeye salmon","Recreational",187,2,4,"U","Landings",600243
"8","pelagicmd",2010,"USA","Oncorhynchus nerka",6,"Salmon, smelts, etc","R",0.110412183834993,45450,"Unreported","Sockeye salmon","Recreational",187,2,4,"U","Landings",600243
"9","pelagicmd",2010,"USA","Oncorhynchus nerka",6,"Salmon, smelts, etc","D",3.81539827634394e-06,44731,"Unreported","Sockeye salmon","Industrial",187,2,1,"U","Discards",600243
"10","pelagicmd",2010,"USA","Oncorhynchus nerka",6,"Salmon, smelts, etc","D",8.86955212098078e-05,45450,"Unreported","Sockeye salmon","Industrial",187,2,1,"U","Discards",600243
